Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
1981-07-29T00:00:00Z,1981.5726027,5056,5557,1012.76
1981-07-30T00:00:00Z,1981.5753425,5208,5602,1009.93
1981-07-31T00:00:00Z,1981.5780822,5648,5633,999.65
1981-08-01T00:00:00Z,1981.5808219,5447,5654,1005.05
1981-08-02T00:00:00Z,1981.5835616,5289,5679,1009.62
1981-08-03T00:00:00Z,1981.5863014,5114,5642,1013.32
1981-08-04T00:00:00Z,1981.5890411,4926,5677,1019.18
1981-08-05T00:00:00Z,1981.5917808,4946,5679,1018.68
1981-08-06T00:00:00Z,1981.5945205,5159,5689,1013.23
1981-08-07T00:00:00Z,1981.5972603,5126,5734,1015.13
1981-08-08T00:00:00Z,1981.6000000,4948,5716,1019.52
1981-08-09T00:00:00Z,1981.6027397,5041,5737,1017.48
1981-08-10T00:00:00Z,1981.6054795,5173,5576,1010.14
1981-08-11T00:00:00Z,1981.6082192,5061,5519,1011.70
1981-08-12T00:00:00Z,1981.6109589,5115,5548,1010.98
1981-08-13T00:00:00Z,1981.6136986,5105,5572,1011.84
1981-08-14T00:00:00Z,1981.6164384,5215,5603,1009.71
1981-08-15T00:00:00Z,1981.6191781,5465,5627,1003.95
1981-08-16T00:00:00Z,1981.6219178,5488,5658,1004.12
1981-08-17T00:00:00Z,1981.6246575,5791,5646,996.60
1981-08-18T00:00:00Z,1981.6273973,5986,5648,992.15
1981-08-19T00:00:00Z,1981.6301370,5831,5669,996.20
1981-08-20T00:00:00Z,1981.6328767,5697,5692,999.88
1981-08-21T00:00:00Z,1981.6356164,5602,5736,1003.21
1981-08-22T00:00:00Z,1981.6383562,5680,5744,1001.51
1981-08-23T00:00:00Z,1981.6410959,5263,5699,1010.79
1981-08-24T00:00:00Z,1981.6438356,5028,5653,1015.83
1981-08-25T00:00:00Z,1981.6465753,5237,5677,1010.92
1981-08-26T00:00:00Z,1981.6493151,5439,5687,1006.02
1981-08-27T00:00:00Z,1981.6520548,5324,5717,1009.63
1981-08-28T00:00:00Z,1981.6547945,5332,5735,1009.86
1981-08-29T00:00:00Z,1981.6575342,5265,5744,1011.76
1981-08-30T00:00:00Z,1981.6602740,5297,5735,1010.73
1981-08-31T00:00:00Z,1981.6630137,5164,5714,1013.66
1981-09-01T00:00:00Z,1981.6657534,5005,5712,1017.85
1981-09-02T00:00:00Z,1981.6684932,4850,5745,1022.87
1981-09-03T00:00:00Z,1981.6712329,4949,5743,1020.13
1981-09-04T00:00:00Z,1981.6739726,4903,5765,1021.87
1981-09-05T00:00:00Z,1981.6767123,5092,5785,1017.28
1981-09-06T00:00:00Z,1981.6794521,5572,5790,1005.20
1981-09-07T00:00:00Z,1981.6821918,5461,5795,1008.03
1981-09-08T00:00:00Z,1981.6849315,5311,5736,1010.42
1981-09-09T00:00:00Z,1981.6876712,5113,5671,1014.00
1981-09-10T00:00:00Z,1981.6904110,4883,5650,1019.74
1981-09-11T00:00:00Z,1981.6931507,4790,5680,1023.04
1981-09-12T00:00:00Z,1981.6958904,4966,5702,1018.67
1981-09-13T00:00:00Z,1981.6986301,5047,5741,1017.41
1981-09-14T00:00:00Z,1981.7013699,5101,5760,1016.41
1981-09-15T00:00:00Z,1981.7041096,5033,5756,1018.16
1981-09-16T00:00:00Z,1981.7068493,4883,5799,1023.23
1981-09-17T00:00:00Z,1981.7095890,4937,5820,1022.24
1981-09-18T00:00:00Z,1981.7123288,5060,5838,1019.35
1981-09-19T00:00:00Z,1981.7150685,5084,5761,1016.89
1981-09-20T00:00:00Z,1981.7178082,5142,5802,1016.33
1981-09-21T00:00:00Z,1981.7205479,5388,5811,1010.28
1981-09-22T00:00:00Z,1981.7232877,5685,5813,1003.02
1981-09-23T00:00:00Z,1981.7260274,6020,5824,995.54
1981-09-24T00:00:00Z,1981.7287671,5795,5797,1000.06
1981-09-25T00:00:00Z,1981.7315068,5557,5725,1004.07
1981-09-26T00:00:00Z,1981.7342466,5314,5665,1008.66
1981-09-27T00:00:00Z,1981.7369863,5065,5684,1015.63
1981-09-28T00:00:00Z,1981.7397260,5015,5745,1018.40
1981-09-29T00:00:00Z,1981.7424658,5274,5755,1011.80
1981-09-30T00:00:00Z,1981.7452055,5568,5727,1003.86
1981-10-01T00:00:00Z,1981.7479452,5339,5724,1009.41
1981-10-02T00:00:00Z,1981.7506849,5271,5706,1010.72
1981-10-03T00:00:00Z,1981.7534247,5231,5578,1008.69
1981-10-04T00:00:00Z,1981.7561644,5549,5589,1000.97
1981-10-05T00:00:00Z,1981.7589041,5823,5632,995.50
1981-10-06T00:00:00Z,1981.7616438,5722,5664,998.66
1981-10-07T00:00:00Z,1981.7643836,5614,5717,1002.50
1981-10-08T00:00:00Z,1981.7671233,6085,5745,992.23
1981-10-09T00:00:00Z,1981.7698630,5748,5723,999.46
1981-10-10T00:00:00Z,1981.7726027,5622,5729,1002.60
1981-10-11T00:00:00Z,1981.7753425,6042,5566,988.95
1981-10-12T00:00:00Z,1981.7780822,6639,5719,980.04
1981-10-13T00:00:00Z,1981.7808219,6074,5597,988.98
1981-10-14T00:00:00Z,1981.7835616,5564,5311,993.76
1981-10-15T00:00:00Z,1981.7863014,5524,5296,994.31
1981-10-16T00:00:00Z,1981.7890411,5298,5330,1000.82
1981-10-17T00:00:00Z,1981.7917808,4947,5352,1010.66
1981-10-18T00:00:00Z,1981.7945205,4690,5425,1019.68
1981-10-19T00:00:00Z,1981.7972603,4881,5504,1016.28
1981-10-20T00:00:00Z,1981.8000000,5166,5410,1006.23
1981-10-21T00:00:00Z,1981.8027397,5529,5381,996.43
1981-10-22T00:00:00Z,1981.8054795,5331,5423,1002.43
1981-10-23T00:00:00Z,1981.8082192,4968,5503,1013.85
1981-10-24T00:00:00Z,1981.8109589,5326,5550,1005.64
1981-10-25T00:00:00Z,1981.8136986,5220,5609,1009.73
1981-10-26T00:00:00Z,1981.8164384,5330,5645,1007.82
1981-10-27T00:00:00Z,1981.8191781,5429,5635,1005.06
1981-10-28T00:00:00Z,1981.8219178,5137,5632,1012.44
1981-10-29T00:00:00Z,1981.8246575,5259,5621,1009.01
1981-10-30T00:00:00Z,1981.8273973,5433,5644,1005.15
1981-10-31T00:00:00Z,1981.8301370,5545,5681,1003.28
1981-11-01T00:00:00Z,1981.8328767,5507,5716,1005.04
1981-11-02T00:00:00Z,1981.8356164,5543,5713,1004.11
1981-11-03T00:00:00Z,1981.8383562,5155,5720,1014.06
1981-11-04T00:00:00Z,1981.8410959,5579,5714,1003.54
1981-11-05T00:00:00Z,1981.8438356,5883,5658,994.77
1981-11-06T00:00:00Z,1981.8465753,5213,5629,1010.53
1981-11-07T00:00:00Z,1981.8493151,4617,5623,1026.66
1981-11-08T00:00:00Z,1981.8520548,4483,5550,1028.86
1981-11-09T00:00:00Z,1981.8547945,4762,5576,1021.35
1981-11-10T00:00:00Z,1981.8575342,5286,5602,1007.94
1981-11-11T00:00:00Z,1981.8602740,5740,5591,996.46
1981-11-12T00:00:00Z,1981.8630137,5332,5417,1002.18
1981-11-13T00:00:00Z,1981.8657534,5250,5396,1003.71
1981-11-14T00:00:00Z,1981.8684932,4802,5516,1018.87
1981-11-15T00:00:00Z,1981.8712329,4495,5567,1028.92
1981-11-16T00:00:00Z,1981.8739726,4711,5606,1023.55
1981-11-17T00:00:00Z,1981.8767123,4984,5575,1015.15
1981-11-18T00:00:00Z,1981.8794521,5303,5589,1007.14
1981-11-19T00:00:00Z,1981.8821918,5903,5634,993.75
1981-11-20T00:00:00Z,1981.8849315,5504,5613,1002.68
1981-11-21T00:00:00Z,1981.8876712,6387,5554,981.23
1981-11-22T00:00:00Z,1981.8904110,6111,5545,986.93
1981-11-23T00:00:00Z,1981.8931507,5742,5569,995.88
1981-11-24T00:00:00Z,1981.8958904,6033,5612,990.28
1981-11-25T00:00:00Z,1981.8986301,5960,5518,989.66
1981-11-26T00:00:00Z,1981.9013699,5619,5568,998.75
1981-11-27T00:00:00Z,1981.9041096,5442,5595,1003.74
1981-11-28T00:00:00Z,1981.9068493,5362,5641,1006.85
1981-11-29T00:00:00Z,1981.9095890,5432,5645,1005.22
1981-11-30T00:00:00Z,1981.9123288,5100,5660,1014.11
1981-12-01T00:00:00Z,1981.9150685,5081,5696,1015.46
1981-12-02T00:00:00Z,1981.9178082,5302,5656,1008.78
1981-12-03T00:00:00Z,1981.9205479,6390,5649,983.70
1981-12-04T00:00:00Z,1981.9232877,6962,5635,971.44
1981-12-05T00:00:00Z,1981.9260274,6568,5671,980.15
1981-12-06T00:00:00Z,1981.9287671,6513,5676,981.42
1981-12-07T00:00:00Z,1981.9315068,6237,5673,987.20
1981-12-08T00:00:00Z,1981.9342466,6070,5645,990.20
1981-12-09T00:00:00Z,1981.9369863,5965,5571,990.77
1981-12-10T00:00:00Z,1981.9397260,5925,5625,993.00
1981-12-11T00:00:00Z,1981.9424658,5705,5641,998.48
1981-12-12T00:00:00Z,1981.9452055,5644,5630,999.67
1981-12-13T00:00:00Z,1981.9479452,6435,5670,983.15
1981-12-14T00:00:00Z,1981.9506849,6560,5641,979.70
1981-12-15T00:00:00Z,1981.9534247,6187,5674,988.30
1981-12-16T00:00:00Z,1981.9561644,5994,5705,993.33
1981-12-17T00:00:00Z,1981.9589041,5822,5734,997.95
1981-12-18T00:00:00Z,1981.9616438,5560,5725,1003.94
1981-12-19T00:00:00Z,1981.9643836,5242,5773,1013.10
1981-12-20T00:00:00Z,1981.9671233,4908,5819,1023.02
1981-12-21T00:00:00Z,1981.9698630,4881,5841,1024.27
1981-12-22T00:00:00Z,1981.9726027,4960,5855,1022.42
1981-12-23T00:00:00Z,1981.9753425,4814,5872,1026.84
1981-12-24T00:00:00Z,1981.9780822,4801,5870,1027.18
1981-12-25T00:00:00Z,1981.9808219,5057,5831,1019.25
1981-12-26T00:00:00Z,1981.9835616,4905,5811,1022.90
1981-12-27T00:00:00Z,1981.9863014,5161,5802,1015.88
1981-12-28T00:00:00Z,1981.9890411,5591,5797,1004.89
1981-12-29T00:00:00Z,1981.9917808,5388,5713,1007.98
1981-12-30T00:00:00Z,1981.9945205,5070,5640,1014.40
1981-12-31T00:00:00Z,1981.9972603,4982,5608,1015.99
1982-01-01T00:00:00Z,1982.0000000,4808,5643,1021.65
1982-01-02T00:00:00Z,1982.0027397,4704,5644,1024.62
1982-01-03T00:00:00Z,1982.0054795,4841,5651,1020.92
1982-01-04T00:00:00Z,1982.0082192,5122,5643,1013.12
1982-01-05T00:00:00Z,1982.0109589,5247,5695,1011.08
1982-01-06T00:00:00Z,1982.0136986,4968,5753,1019.83
1982-01-07T00:00:00Z,1982.0164384,4856,5782,1023.60
1982-01-08T00:00:00Z,1982.0191781,5177,5822,1015.93
1982-01-09T00:00:00Z,1982.0219178,5568,5866,1007.20
1982-01-10T00:00:00Z,1982.0246575,6851,5830,978.40
1982-01-11T00:00:00Z,1982.0273973,6731,5907,982.39
1982-01-12T00:00:00Z,1982.0301370,5949,5939,999.87
1982-01-13T00:00:00Z,1982.0328767,5619,5902,1006.75
1982-01-14T00:00:00Z,1982.0356164,6347,5868,989.59
1982-01-15T00:00:00Z,1982.0383562,6055,5901,997.20
1982-01-16T00:00:00Z,1982.0410959,5284,5944,1015.91
1982-01-17T00:00:00Z,1982.0438356,5089,5923,1020.51
1982-01-18T00:00:00Z,1982.0465753,4946,5893,1023.67
1982-01-19T00:00:00Z,1982.0493151,4977,5919,1023.44
1982-01-20T00:00:00Z,1982.0520548,5157,5935,1019.02
1982-01-21T00:00:00Z,1982.0547945,4804,5899,1027.77
1982-01-22T00:00:00Z,1982.0575342,5125,5798,1016.70
1982-01-23T00:00:00Z,1982.0602740,5422,5859,1010.47
1982-01-24T00:00:00Z,1982.0630137,5706,5904,1004.62
1982-01-25T00:00:00Z,1982.0657534,5850,5912,1001.45
1982-01-26T00:00:00Z,1982.0684932,6463,5940,988.66
1982-01-27T00:00:00Z,1982.0712329,6542,5888,985.86
1982-01-28T00:00:00Z,1982.0739726,5871,5824,998.92
1982-01-29T00:00:00Z,1982.0767123,5594,5833,1005.65
1982-01-30T00:00:00Z,1982.0794521,5821,5894,1001.70
1982-01-31T00:00:00Z,1982.0821918,5152,5616,1011.92
1982-02-01T00:00:00Z,1982.0849315,4548,5492,1025.49
1982-02-02T00:00:00Z,1982.0876712,4620,5451,1022.37
1982-02-03T00:00:00Z,1982.0904110,4624,5419,1021.47
1982-02-04T00:00:00Z,1982.0931507,4626,5468,1022.60
1982-02-05T00:00:00Z,1982.0958904,4505,5459,1025.97
1982-02-06T00:00:00Z,1982.0986301,4722,5515,1021.00
1982-02-07T00:00:00Z,1982.1013699,4856,5616,1019.64
1982-02-08T00:00:00Z,1982.1041096,4829,5659,1021.42
1982-02-09T00:00:00Z,1982.1068493,5035,5698,1016.79
1982-02-10T00:00:00Z,1982.1095890,5283,5678,1009.73
1982-02-11T00:00:00Z,1982.1123288,5103,5700,1014.95
1982-02-12T00:00:00Z,1982.1150685,5251,5463,1005.40
1982-02-13T00:00:00Z,1982.1178082,5220,5515,1007.44
1982-02-14T00:00:00Z,1982.1205479,5174,5586,1010.38
1982-02-15T00:00:00Z,1982.1232877,5093,5603,1012.89
1982-02-16T00:00:00Z,1982.1260274,5009,5648,1016.25
1982-02-17T00:00:00Z,1982.1287671,4491,5700,1032.28
1982-02-18T00:00:00Z,1982.1315068,4518,5679,1030.91
1982-02-19T00:00:00Z,1982.1342466,4674,5687,1026.53
1982-02-20T00:00:00Z,1982.1369863,4913,5669,1019.36
1982-02-21T00:00:00Z,1982.1397260,5007,5689,1017.27
1982-02-22T00:00:00Z,1982.1424658,5345,5671,1008.00
1982-02-23T00:00:00Z,1982.1452055,5643,5684,1001.00
1982-02-24T00:00:00Z,1982.1479452,6086,5721,991.67
1982-02-25T00:00:00Z,1982.1506849,5792,5756,999.22
1982-02-26T00:00:00Z,1982.1534247,5130,5783,1016.22
1982-02-27T00:00:00Z,1982.1561644,5386,5801,1010.10
1982-02-28T00:00:00Z,1982.1589041,5818,5811,999.88
1982-03-01T00:00:00Z,1982.1616438,6232,5693,987.74
1982-03-02T00:00:00Z,1982.1643836,6554,5509,976.55
1982-03-03T00:00:00Z,1982.1671233,6008,5623,991.10
1982-03-04T00:00:00Z,1982.1698630,5960,5682,993.55
1982-03-05T00:00:00Z,1982.1726027,5612,5726,1002.88
1982-03-06T00:00:00Z,1982.1753425,4824,5786,1024.63
1982-03-07T00:00:00Z,1982.1780822,5103,5817,1017.73
1982-03-08T00:00:00Z,1982.1808219,4969,5858,1022.24
1982-03-09T00:00:00Z,1982.1835616,4970,5786,1020.56
1982-03-10T00:00:00Z,1982.1863014,5245,5826,1014.21
1982-03-11T00:00:00Z,1982.1890411,5417,5802,1009.28
1982-03-12T00:00:00Z,1982.1917808,5397,5813,1010.03
1982-03-13T00:00:00Z,1982.1945205,5491,5825,1007.98
1982-03-14T00:00:00Z,1982.1972603,5434,5848,1009.93
1982-03-15T00:00:00Z,1982.2000000,5337,5872,1012.92
1982-03-16T00:00:00Z,1982.2027397,5320,5888,1013.69
1982-03-17T00:00:00Z,1982.2054795,5326,5877,1013.33
1982-03-18T00:00:00Z,1982.2082192,5124,5861,1018.17
1982-03-19T00:00:00Z,1982.2109589,4978,5880,1022.50
1982-03-20T00:00:00Z,1982.2136986,4734,5857,1028.79
1982-03-21T00:00:00Z,1982.2164384,4625,5872,1032.27
1982-03-22T00:00:00Z,1982.2191781,4754,5847,1027.98
1982-03-23T00:00:00Z,1982.2219178,4902,5793,1022.56
1982-03-24T00:00:00Z,1982.2246575,5322,5818,1012.15
1982-03-25T00:00:00Z,1982.2273973,5816,5829,1000.31
1982-03-26T00:00:00Z,1982.2301370,6118,5839,993.70
1982-03-27T00:00:00Z,1982.2328767,6214,5869,992.28
1982-03-28T00:00:00Z,1982.2356164,6155,5890,994.06
1982-03-29T00:00:00Z,1982.2383562,5966,5916,998.88
1982-03-30T00:00:00Z,1982.2410959,5849,5898,1001.14
1982-03-31T00:00:00Z,1982.2438356,5967,5880,998.03
1982-04-01T00:00:00Z,1982.2465753,5922,5860,998.58
1982-04-02T00:00:00Z,1982.2493151,5422,5771,1008.45
1982-04-03T00:00:00Z,1982.2520548,5888,5833,998.80
1982-04-04T00:00:00Z,1982.2547945,6158,5892,994.05
1982-04-05T00:00:00Z,1982.2575342,5544,5927,1009.03
1982-04-06T00:00:00Z,1982.2602740,5679,5960,1006.61
1982-04-07T00:00:00Z,1982.2630137,6172,5966,995.42
1982-04-08T00:00:00Z,1982.2657534,6594,5944,986.01
1982-04-09T00:00:00Z,1982.2684932,6718,5937,983.30
1982-04-10T00:00:00Z,1982.2712329,6742,5883,981.58
1982-04-11T00:00:00Z,1982.2739726,6433,5891,988.12
1982-04-12T00:00:00Z,1982.2767123,6036,5893,996.80
1982-04-13T00:00:00Z,1982.2794521,5698,5936,1005.54
1982-04-14T00:00:00Z,1982.2821918,5611,5919,1007.23
1982-04-15T00:00:00Z,1982.2849315,5413,5904,1011.73
1982-04-16T00:00:00Z,1982.2876712,5938,5909,999.42
1982-04-17T00:00:00Z,1982.2904110,5924,5792,997.01
1982-04-18T00:00:00Z,1982.2931507,5320,5792,1011.51
1982-04-19T00:00:00Z,1982.2958904,5044,5815,1019.24
1982-04-20T00:00:00Z,1982.2986301,4943,5853,1022.83
1982-04-21T00:00:00Z,1982.3013699,5003,5851,1021.17
1982-04-22T00:00:00Z,1982.3041096,5091,5854,1018.90
1982-04-23T00:00:00Z,1982.3068493,5247,5876,1015.29
1982-04-24T00:00:00Z,1982.3095890,5179,5911,1017.90
1982-04-25T00:00:00Z,1982.3123288,5205,5743,1013.32
1982-04-26T00:00:00Z,1982.3150685,5499,5704,1004.98
1982-04-27T00:00:00Z,1982.3178082,5502,5786,1006.84
1982-04-28T00:00:00Z,1982.3205479,5971,5822,996.59
1982-04-29T00:00:00Z,1982.3232877,6093,5797,993.33
1982-04-30T00:00:00Z,1982.3260274,5748,5811,1001.54
1982-05-01T00:00:00Z,1982.3287671,6016,5827,995.68
1982-05-02T00:00:00Z,1982.3315068,5881,5867,999.67
1982-05-03T00:00:00Z,1982.3342466,6092,5920,996.14
1982-05-04T00:00:00Z,1982.3369863,5946,5902,999.03
1982-05-05T00:00:00Z,1982.3397260,5419,5890,1011.36
1982-05-06T00:00:00Z,1982.3424658,5286,5878,1014.39
1982-05-07T00:00:00Z,1982.3452055,4901,5891,1024.86
1982-05-08T00:00:00Z,1982.3479452,5038,5898,1021.35
1982-05-09T00:00:00Z,1982.3506849,5254,5917,1016.07
1982-05-10T00:00:00Z,1982.3534247,5389,5946,1013.31
1982-05-11T00:00:00Z,1982.3561644,5410,5931,1012.43
1982-05-12T00:00:00Z,1982.3589041,5569,5938,1008.68
1982-05-13T00:00:00Z,1982.3616438,5586,5946,1008.46
1982-05-14T00:00:00Z,1982.3643836,5456,5984,1012.47
1982-05-15T00:00:00Z,1982.3671233,5509,5949,1010.38
1982-05-16T00:00:00Z,1982.3698630,5378,5926,1013.10
1982-05-17T00:00:00Z,1982.3726027,5262,5934,1016.23
1982-05-18T00:00:00Z,1982.3753425,5135,5914,1019.09
1982-05-19T00:00:00Z,1982.3780822,4934,5891,1023.97
1982-05-20T00:00:00Z,1982.3808219,4921,5913,1024.81
1982-05-21T00:00:00Z,1982.3835616,5091,5955,1021.19
1982-05-22T00:00:00Z,1982.3863014,5389,5967,1013.78
1982-05-23T00:00:00Z,1982.3890411,5700,5971,1006.27
1982-05-24T00:00:00Z,1982.3917808,5906,5968,1001.43
1982-05-25T00:00:00Z,1982.3945205,6016,5959,998.78
1982-05-26T00:00:00Z,1982.3972603,5757,5957,1004.65
1982-05-27T00:00:00Z,1982.4000000,5309,5863,1013.42
1982-05-28T00:00:00Z,1982.4027397,5437,5879,1010.69
1982-05-29T00:00:00Z,1982.4054795,5965,5900,998.59
1982-05-30T00:00:00Z,1982.4082192,5316,5884,1013.72
1982-05-31T00:00:00Z,1982.4109589,5270,5878,1014.77
1982-06-01T00:00:00Z,1982.4136986,4950,5869,1023.01
1982-06-02T00:00:00Z,1982.4164384,5090,5876,1019.42
1982-06-03T00:00:00Z,1982.4191781,5010,5875,1021.53
1982-06-04T00:00:00Z,1982.4219178,5146,5898,1018.49
1982-06-05T00:00:00Z,1982.4246575,5578,5916,1007.97
1982-06-06T00:00:00Z,1982.4273973,5464,5897,1010.31
1982-06-07T00:00:00Z,1982.4301370,5428,5875,1010.72
1982-06-08T00:00:00Z,1982.4328767,5473,5843,1008.88
1982-06-09T00:00:00Z,1982.4356164,5125,5727,1015.00
1982-06-10T00:00:00Z,1982.4383562,5132,5587,1011.50
1982-06-11T00:00:00Z,1982.4410959,5439,5560,1002.97
1982-06-12T00:00:00Z,1982.4438356,5436,5523,1002.15
1982-06-13T00:00:00Z,1982.4465753,5369,5402,1000.83
1982-06-14T00:00:00Z,1982.4493151,5247,5344,1002.50
1982-06-15T00:00:00Z,1982.4520548,4974,5342,1009.64
1982-06-16T00:00:00Z,1982.4547945,5200,5379,1004.63
1982-06-17T00:00:00Z,1982.4575342,5381,5418,1000.94
1982-06-18T00:00:00Z,1982.4602740,5209,5511,1007.62
1982-06-19T00:00:00Z,1982.4630137,5327,5531,1005.08
1982-06-20T00:00:00Z,1982.4657534,5189,5514,1008.20
1982-06-21T00:00:00Z,1982.4684932,5160,5529,1009.34
1982-06-22T00:00:00Z,1982.4712329,5260,5539,1007.00
1982-06-23T00:00:00Z,1982.4739726,5316,5591,1006.81
1982-06-24T00:00:00Z,1982.4767123,5304,5600,1007.34
1982-06-25T00:00:00Z,1982.4794521,5135,5594,1011.55
1982-06-26T00:00:00Z,1982.4821918,5063,5617,1014.04
1982-06-27T00:00:00Z,1982.4849315,5000,5644,1016.37
1982-06-28T00:00:00Z,1982.4876712,5087,5646,1014.11
1982-06-29T00:00:00Z,1982.4904110,5184,5622,1010.99
1982-06-30T00:00:00Z,1982.4931507,5079,5604,1013.28
1982-07-01T00:00:00Z,1982.4958904,4987,5616,1016.07
1982-07-02T00:00:00Z,1982.4986301,5063,5615,1013.99
1982-07-03T00:00:00Z,1982.5013699,5189,5609,1010.53
1982-07-04T00:00:00Z,1982.5041096,5552,5587,1000.92
1982-07-05T00:00:00Z,1982.5068493,5721,5610,997.40
1982-07-06T00:00:00Z,1982.5095890,5342,5596,1006.27
1982-07-07T00:00:00Z,1982.5123288,5066,5618,1014.00
1982-07-08T00:00:00Z,1982.5150685,4952,5628,1017.30
1982-07-09T00:00:00Z,1982.5178082,5092,5627,1013.53
1982-07-10T00:00:00Z,1982.5205479,4857,5588,1018.97
1982-07-11T00:00:00Z,1982.5232877,4739,5495,1019.99
1982-07-12T00:00:00Z,1982.5260274,4738,5344,1016.26
1982-07-13T00:00:00Z,1982.5287671,4483,5153,1018.88
1982-07-14T00:00:00Z,1982.5315068,3893,4551,1021.12
1982-07-15T00:00:00Z,1982.5342466,4087,4733,1019.84
1982-07-16T00:00:00Z,1982.5369863,4232,4869,1018.97
1982-07-17T00:00:00Z,1982.5397260,4396,0,0.00
1982-07-18T00:00:00Z,1982.5424658,0,0,0.00
1982-07-19T00:00:00Z,1982.5452055,4505,5141,1017.84
1982-07-20T00:00:00Z,1982.5479452,4885,5251,1009.78
1982-07-21T00:00:00Z,1982.5506849,5062,5315,1006.61
1982-07-22T00:00:00Z,1982.5534247,5044,5294,1006.54
1982-07-23T00:00:00Z,1982.5561644,5283,5367,1002.15
1982-07-24T00:00:00Z,1982.5589041,5027,5407,1009.87
1982-07-25T00:00:00Z,1982.5616438,4971,5422,1011.74
1982-07-26T00:00:00Z,1982.5643836,5209,5533,1008.16
1982-07-27T00:00:00Z,1982.5671233,5100,5580,1012.15
1982-07-28T00:00:00Z,1982.5698630,4994,5601,1015.49
1982-07-29T00:00:00Z,1982.5726027,4908,5573,1017.18
1982-07-30T00:00:00Z,1982.5753425,4929,5526,1015.45
1982-07-31T00:00:00Z,1982.5780822,4922,5451,1013.82
1982-08-01T00:00:00Z,1982.5808219,4837,5465,1016.51
1982-08-02T00:00:00Z,1982.5835616,4739,5459,1019.12
1982-08-03T00:00:00Z,1982.5863014,4628,5454,1022.20
1982-08-04T00:00:00Z,1982.5890411,4773,5446,1017.85
1982-08-05T00:00:00Z,1982.5917808,4676,5452,1020.75
1982-08-06T00:00:00Z,1982.5945205,4765,5436,1017.80
1982-08-07T00:00:00Z,1982.5972603,4882,5273,1010.43
1982-08-08T00:00:00Z,1982.6000000,4919,5285,1009.70
1982-08-09T00:00:00Z,1982.6027397,5083,5293,1005.50
1982-08-10T00:00:00Z,1982.6054795,5287,5223,998.36
1982-08-11T00:00:00Z,1982.6082192,5278,5227,998.71
1982-08-12T00:00:00Z,1982.6109589,5138,5239,1002.64
1982-08-13T00:00:00Z,1982.6136986,5411,5294,997.08
1982-08-14T00:00:00Z,1982.6164384,5372,5335,999.05
1982-08-15T00:00:00Z,1982.6191781,5361,5365,1000.10
1982-08-16T00:00:00Z,1982.6219178,5032,5419,1010.02
1982-08-17T00:00:00Z,1982.6246575,5016,5429,1010.71
1982-08-18T00:00:00Z,1982.6273973,5056,5437,1009.83
1982-08-19T00:00:00Z,1982.6301370,5239,5448,1005.31
1982-08-20T00:00:00Z,1982.6328767,5595,5446,996.37
1982-08-21T00:00:00Z,1982.6356164,5661,5457,995.04
1982-08-22T00:00:00Z,1982.6383562,5572,5476,997.70
1982-08-23T00:00:00Z,1982.6410959,5171,5445,1006.99
1982-08-24T00:00:00Z,1982.6438356,5141,5436,1007.54
1982-08-25T00:00:00Z,1982.6465753,5385,5425,1001.00
1982-08-26T00:00:00Z,1982.6493151,5399,5433,1000.86
1982-08-27T00:00:00Z,1982.6520548,5243,5427,1004.70
1982-08-28T00:00:00Z,1982.6547945,5322,5407,1002.17
1982-08-29T00:00:00Z,1982.6575342,5053,5380,1008.49
1982-08-30T00:00:00Z,1982.6602740,4910,5375,1012.23
1982-08-31T00:00:00Z,1982.6630137,5019,5396,1009.78
1982-09-01T00:00:00Z,1982.6657534,5339,5417,1002.02
1982-09-02T00:00:00Z,1982.6684932,5612,5433,995.62
1982-09-03T00:00:00Z,1982.6712329,5498,5421,998.11
1982-09-04T00:00:00Z,1982.6739726,5542,5414,996.85
1982-09-05T00:00:00Z,1982.6767123,5468,5410,998.58
1982-09-06T00:00:00Z,1982.6794521,4946,5109,1004.42
1982-09-07T00:00:00Z,1982.6821918,4742,5084,1009.41
1982-09-08T00:00:00Z,1982.6849315,5101,5154,1001.50
1982-09-09T00:00:00Z,1982.6876712,5152,5207,1001.67
1982-09-10T00:00:00Z,1982.6904110,4559,5289,1020.07
1982-09-11T00:00:00Z,1982.6931507,4997,5279,1007.48
1982-09-12T00:00:00Z,1982.6958904,4975,5285,1008.17
1982-09-13T00:00:00Z,1982.6986301,4916,5328,1010.88
1982-09-14T00:00:00Z,1982.7013699,4898,5310,1010.93
1982-09-15T00:00:00Z,1982.7041096,5249,5328,1002.10
1982-09-16T00:00:00Z,1982.7068493,5398,5323,998.20
1982-09-17T00:00:00Z,1982.7095890,5000,5361,1009.41
1982-09-18T00:00:00Z,1982.7123288,5070,5388,1008.25
1982-09-19T00:00:00Z,1982.7150685,5102,5339,1006.18
1982-09-20T00:00:00Z,1982.7178082,4772,5310,1014.45
1982-09-21T00:00:00Z,1982.7205479,5269,5146,996.79
1982-09-22T00:00:00Z,1982.7232877,5617,4997,984.25
1982-09-23T00:00:00Z,1982.7260274,5216,5066,996.18
1982-09-24T00:00:00Z,1982.7287671,4791,5148,1009.73
1982-09-25T00:00:00Z,1982.7315068,4547,5175,1017.50
1982-09-26T00:00:00Z,1982.7342466,4343,5143,1022.84
